species,iucn,FSp,FUn,FUSE_no,FUSE_median,FUSE_mean,FUSE_sd,FUSE_q025,FUSE_q975,rank,perc
Crotophaga_ani,LC,0.2407401380207534,0.08089230095655166,0.32163243897730504,0.020167762553759728,0.017998416000235298,0.0068506298967160985,0.005240705572525522,0.025446661103693303,2133,0.43729941756804946
Crotophaga_major,LC,0.196197862393377,0.42604222900660377,0.6222400913999808,0.021947368562001357,0.02385842229705778,0.01441306297720359,0.0030714638384938407,0.04825295801363905,2134,0.4203019137049804
Crotophaga_sulcirostris,LC,0.09970043365828048,1.3473115171777543e-14,0.09970043365829395,0.002987816981735193,0.0036995916017913398,0.0023382275191832927,8.242323796533503e-4,0.007232382982630341,2135,0.9431831689052657
Crypsirina_cucullata,LC,0.14277047522955622,3.992920177129819e-16,0.1427704752295566,0.007965946970921746,0.007166892907656104,0.002763982625883486,0.003427421733076319,0.010607961479841065,2136,0.6655176512540116
Crypsirina_temia,LC,0.23980811843662783,8.496986075249497e-16,0.2398081184366287,0.015140873844299175,0.014940167365176367,0.0030137492619073175,0.010691285745870721,0.01978557372786005,2137,0.512421252823012
Cryptolybia_olivacea,LC,0.37604368231661,4.946436931588541e-15,0.37604368231661495,0.019781658939470696,0.017925769517084474,0.009927528284467602,0.002228584184083382,0.029724965717582978,2138,0.44229169142992986
Cryptophaps_poecilorrhoa,LC,0.8005468502958182,2.1224761943891625e-15,0.8005468502958203,0.0274534945432348,0.031224297106957864,0.021952937624805494,0.004491834678343653,0.06370304781492443,2139,0.369071674789017
Cryptopipo_holochlora,LC,0.06144526684263485,1.910790858712726e-15,0.06144526684263676,0.0013414281340509528,0.001967728826369273,0.0016966098193971584,2.812432949747524e-4,0.005077566796650428,2140,0.9871627243551646
Cryptopipo_litae,LC,0.06144526684263485,1.920680603955633e-15,0.06144526684263677,0.0023626747226970658,0.0027661793413631588,0.0023386407903484827,1.7291022341318853e-4,0.005637271777683929,2141,0.9652918102935932
Cryptospiza_jacksoni,LC,0.7074526627156824,4.392181192408198e-15,0.7074526627156869,0.027053529513135825,0.026726622472573024,0.01787620349708846,0.0027501883377482085,0.05846457701873999,2142,0.3732319030072507
Cryptospiza_reichenovii,LC,0.6776225941977734,0.10233547296131298,0.7799580671590863,0.04231622503888166,0.042751804426960124,0.022805076317709196,0.006686441079910224,0.06901834910832855,2143,0.2097943658623559
Cryptospiza_salvadorii,LC,0.7989115461770036,1.251233735908786e-14,0.7989115461770161,0.02098827081524131,0.030943453853368174,0.025372277752195083,0.007362133766765162,0.06897564343698141,2144,0.4285035064780697
